实际Y浓度,线性回归预测,随机森林预测,残差_线性,残差_随机森林
6.7985836,6.797762853335178,6.798689045995588,0.00082074666482157,-0.00010544599558848233
8.425851199999999,7.3100437042823705,7.13189401241013,1.115807495717628,1.2939571875898688
7.5757186,7.910316002417153,7.409507191966281,-0.3345974024171525,0.16621140803371937
9.5767796,8.180211019996397,10.488505376170883,1.3965685800036027,-0.9117257761708828
5.2193903,8.442037741140647,6.75850808142288,-3.222647441140647,-1.5391177814228802
3.8683167,8.909480445540948,6.473677317229042,-5.041163745540949,-2.6053606172290418
6.4299555999999995,9.249329870481118,7.3610056890114945,-2.819374270481118,-0.931050089011495
8.7359978,9.76340062405701,9.802292369397474,-1.0274028240570097,-1.0662945693974741
5.9785941000000005,6.930594630475345,6.58229839204643,-0.9520005304753445,-0.6037042920464293
5.5610646,7.734914685213468,6.807841957368371,-2.173850085213468,-1.2467773573683711
6.0957824,8.12743299562849,7.219858899515457,-2.0316505956284905,-1.124076499515457
15.332837699999999,8.578766847616905,13.442582018870775,6.754070852383094,1.890255681129224
10.2850419,7.938520998237408,8.031250407339586,2.3465209017625916,2.2537914926604135
6.7678118,8.476620387997261,7.387189331306932,-1.7088085879972619,-0.6193775313069327
9.273839200000001,8.85668541874416,7.833053544634652,0.41715378125584124,1.4407856553653495
7.8544089,9.20275418125817,9.802631068799348,-1.3483452812581698,-1.9482221687993482
9.3020841,7.446263635616345,8.725727905192876,1.8558204643836547,0.5763561948071239
11.8950344,8.075483190392479,9.310080818380062,3.8195512096075213,2.5849535816199385
7.1776961,8.276868828424893,7.039172083672107,-1.099172728424893,0.13852401632789313
10.5655874,8.710284676641491,9.11733786523387,1.855302723358509,1.4482495347661306
5.3157907,6.20081704948405,7.278509778588638,-0.8850263494840505,-1.9627190785886377
3.2325481000000003,6.445388228367528,3.503599243552915,-3.2128401283675276,-0.2710511435529148
3.7199071,6.797337713216357,3.5939928733368283,-3.077430613216357,0.12591422666317165
3.1304645,6.797337713216357,3.5939928733368283,-3.666873213216357,-0.4635283733368283
3.3810962,6.797337713216357,3.5939928733368283,-3.416241513216357,-0.21289667333682827
2.6088349,7.354673245385948,3.749178758717025,-4.745838345385948,-1.1403438587170247
4.1188655,7.354673245385948,3.749178758717025,-3.235807745385948,0.3696867412829752
2.9355539999999998,7.354673245385948,3.749178758717025,-4.419119245385948,-0.8136247587170251
3.6595575,5.8015444375859815,3.1223748812608654,-2.1419869375859815,0.5371826187391346
2.4398057,6.21505144532471,2.8820619685134687,-3.7752457453247104,-0.4422562685134688
3.3475897,6.540617563097225,3.648482615082757,-3.193027863097225,-0.3008929150827573
3.0609398999999997,6.852108991326165,4.435206111029088,-3.791169091326165,-1.3742662110290884
5.7734146,7.386586113030079,7.578097161514119,-1.6131715130300792,-1.8046825615141193
10.2702442,7.405724051771671,7.983281367901647,2.86452014822833,2.2869628320983537
6.0259488999999995,7.697153831201027,6.96811613556834,-1.6712049312010278,-0.9421672355683404
5.8148539,7.8384672019201345,7.1719562366865395,-2.0236133019201343,-1.3571023366865393
3.0593896999999997,7.897592143658268,5.625766811093339,-4.838202443658268,-2.566377111093339
6.3366463,8.330513599220268,7.514998738758454,-1.993867299220268,-1.1783524387584539
4.348815999999999,8.692956674432118,7.0478389773568715,-4.3441406744321185,-2.699022977356872
6.753896600000001,8.89359266006338,8.041457651271728,-2.139696060063379,-1.2875610512717266
3.8895174,8.107784990313217,5.912771436499198,-4.218267590313217,-2.023254036499198
4.2008269,8.504389432515044,6.931505249795115,-4.303562532515044,-2.730678349795115
5.6758992,8.759317350319924,6.846481924783034,-3.0834181503199236,-1.170582724783034
8.846306499999999,8.961385571884318,8.983637796923578,-0.11507907188431865,-0.1373312969235787
12.667514699999998,7.619207185285097,8.790051888162981,5.048307514714901,3.8774628118370167
14.300103,8.176542717454689,9.522487121435013,6.123560282545311,4.777615878564987
19.3623502,8.449787176720797,11.892185611538961,10.912563023279205,7.47016458846104
23.4217554,9.040405357827357,18.309210276591266,14.381350042172642,5.112545123408733
6.381056,7.835157099004511,8.604355796742984,-1.454101099004511,-2.2232997967429844
9.5999986,8.159086606917974,8.68718452165304,1.4409119930820253,0.91281407834696
9.006999200000001,8.518815581967141,8.983638016056998,0.4881836180328598,0.023361183943002573
11.395907399999999,8.878859884960333,9.754948919696778,2.517047515039666,1.6409584803032207
5.8249998,6.861420739620508,6.653391855796737,-1.0364209396205082,-0.828392055796737
5.0452751,7.582345504032597,6.2599199184589756,-2.5370704040325975,-1.214644818458976
5.666241100000001,7.882215405871206,7.489493248573349,-2.215974305871206,-1.8232521485733484
7.1868587999999995,6.845033244554455,7.223810548804497,0.3418255554455447,-0.0369517488044977
7.6301641,6.845033244554455,7.223810548804497,0.7851308554455452,0.40635355119550276
7.7438985,6.845033244554455,7.223810548804497,0.8988652554455454,0.520087951195503
8.8880618,7.151926435825914,7.5744118183870714,1.7361353641740855,1.3136499816129277
9.4286044,7.317506256782394,7.217842974532105,2.111098143217605,2.2107614254678944
9.8979283,7.679592721571305,8.28054545736843,2.218335578428695,1.6173828426315708
3.9301747,7.224272038002791,5.347930733788076,-3.2940973380027914,-1.4177560337880766
5.0915315,7.943919264570649,7.496515559788256,-2.852387764570649,-2.404984059788256
7.3114387,8.39237419459,7.597347683832582,-1.0809354945899994,-0.2859089838325817
14.8254567,8.552667470929947,11.408452417632565,6.272789229070053,3.4170042823674347
2.9457267,6.014859451539573,3.7053779658006114,-3.0691327515395734,-0.7596512658006116
4.1448149,6.500280721493733,4.204179320283303,-2.355465821493733,-0.0593644202833028
5.9986189,6.650397130608112,5.978722048790421,-0.6517782306081115,0.019896851209579403
10.7417731,7.273826672882172,10.5708487001655,3.4679464271178277,0.17092439983449914
10.059508899999999,6.22374554918688,7.748755680424735,3.835763350813119,2.310753219575264
7.7036809,5.973323102755104,6.517140497681184,1.7303577972448965,1.1865404023188164
11.798983,6.404924809951213,9.753896448329542,5.394058190048787,2.045086551670458
21.506457400000002,6.728771257323568,16.540474008847593,14.777686142676433,4.96598339115241
2.1363246,5.973796722700494,2.6099449138747546,-3.837472122700494,-0.47362031387475456
2.298037,6.333368033777649,2.632869098017419,-4.035331033777649,-0.3348320980174191
3.1799423,6.872725000393383,3.558236846530535,-3.692782700393383,-0.37829454653053496
6.261868199999999,7.340167704793685,6.67655278400732,-1.0782995047936854,-0.414684584007321
7.2526611,7.9372082402166955,8.501168616015965,-0.6845471402166954,-1.248507516015965
5.2132854,8.243159182576301,8.225995916941873,-3.029873782576301,-3.0127105169418726
7.149623500000001,8.585382583987647,8.420994572208143,-1.4357590839876462,-1.271371072208142
6.702928099999999,8.873985616681441,7.916307216613438,-2.171057516681442,-1.2133791166134387
4.6906727,6.930705772130551,5.594517197491972,-2.240033072130551,-0.9038444974919715
5.3511666,7.308255648761564,7.448810240560689,-1.9570890487615644,-2.0976436405606886
5.6394389,8.036409545432411,6.247899117121206,-2.396970645432411,-0.6084602171212063
5.0333312,7.946516717663123,5.974865842921314,-2.9131855176631225,-0.9415346429213143
7.9357128,8.182020212121053,8.159596334282583,-0.24630741212105267,-0.22388353428258245
8.2802977,8.182020212121053,8.159596334282583,0.09827748787894741,0.12070136571741763
8.4047662,8.182020212121053,8.159596334282583,0.2227459878789464,0.2451698657174166
3.8158135000000004,8.229301497831928,6.752665494049603,-4.413487997831927,-2.936851994049603
7.2015022,8.69674420223223,8.5817720506259,-1.4952420022322297,-1.3802698506259006
8.0156322,8.821080347464461,8.171846159838843,-0.8054481474644604,-0.15621395983884234
12.289944799999999,9.143180713789128,12.01473153406158,3.1467640862108706,0.27521326593841877
6.8652502,5.675077971811145,6.4866452945228765,1.190172228188855,0.37860490547712367
10.8288031,6.225169964975086,8.510646110365862,4.603633135024914,2.3181569896341383
8.2233842,6.5989677901430035,7.428862517260114,1.6244164098569964,0.7945216827398855
15.504529,7.221147754937443,12.729750710788428,8.283381245062557,2.7747782892115715
10.4988527,8.410096362197601,7.802262143565128,2.0887563378023994,2.696590556434873
11.0219686,8.69674420223223,8.5817720506259,2.3252243977677693,2.4401965493740985
12.780650399999999,8.965413476308871,8.748385111620498,3.8152369236911277,4.0322652883795005
22.7613029,9.305997013005074,17.07579710200213,13.455305886994926,5.68550579799787
7.4592692000000005,7.81212069559127,7.990111476401983,-0.3528514955912696,-0.5308422764019829
8.7955046,8.20764913777614,8.808196617319354,0.5878554622238585,-0.01269201731935432
6.7766795,8.602372082833767,7.663351772981579,-1.8256925828337671,-0.8866722729815786
9.962669100000001,8.877689044819952,9.101959481323625,1.0849800551800488,0.8607096186763759
3.4356942000000004,6.946005472729051,4.695412352146463,-3.5103112727290506,-1.2597181521464629
4.6640859,7.323555349360064,5.845684407349386,-2.6594694493600644,-1.1815985073493858
4.9970432,7.700811492121261,5.796188878348828,-2.7037682921212607,-0.799145678348828
6.3126910999999994,8.348333585929957,7.340090041011226,-2.035642485929958,-1.027398941011227
8.8459464,7.52401293569823,8.553545059322644,1.3219334643017708,0.29240134067735646
11.0666375,7.619726015578481,8.677544882699038,3.44691148442152,2.389092617300962
8.1286077,8.171473563040026,7.444287784722577,-0.04286586304002604,0.6843199152774231
7.4871855,8.56711813912842,8.488813356338426,-1.0799326391284199,-1.001627856338426
15.5522448,7.8929663656042415,9.464374172631082,7.659278434395759,6.087870627368918
12.2560542,8.235189767015585,9.404247339379689,4.020864432984414,2.851806860620311
13.7775541,8.702632471415887,9.107442467278197,5.0749216285841126,4.670111632721802
15.138727,9.062203782493043,12.195818361203273,6.076523217506956,2.9429086387967267
3.4853474,6.577917370486545,4.191452815875799,-3.0925699704865446,-0.7061054158757987
4.8193532999999995,6.955467247117558,5.111854008664395,-2.1361139471175585,-0.29250070866439515
6.7994983,7.404931385964002,6.111845690974868,-0.6054330859640018,0.6876526090251316
10.2309512,7.696896081229836,8.952638741751576,2.534055118770164,1.2783124582484238
12.6819757,7.682413175180862,8.626639019072126,4.999562524819138,4.055336680927875
10.803529000000001,8.275705838458169,8.216980224842041,2.527823161541832,2.5865487751579597
11.474591,8.779105673966185,8.038267837784318,2.6954853260338147,3.4363231622156825
12.6385578,9.210591247258773,11.204084831169258,3.4279665527412266,1.4344729688307414
7.3239507999999995,7.829708904795323,6.949588656351296,-0.5057581047953237,0.37436214364870324
3.6117442,8.297151609195625,7.691688001342062,-4.685407409195625,-4.079943801342061
11.187372199999999,8.74661574804207,7.861335617886019,2.4407564519579292,3.3260365821139795
11.3424047,9.195993032383045,11.177229872819707,2.1464116676169542,0.16517482718029264
3.7142627999999998,8.112123978188439,6.42787823363447,-4.397861178188439,-2.71361543363447
4.0974449,8.112123978188439,6.42787823363447,-4.014679078188439,-2.3304333336344696
2.6986388999999997,8.112123978188439,6.42787823363447,-5.413485078188439,-3.72923933363447
8.2003078,8.525630985927167,7.92801994409991,-0.3253231859271679,0.27228785590008897
10.0529013,8.848525596302887,8.398753528992376,1.2043757036971137,1.654147771007624
11.100734800000001,9.3522852164057,9.941476445580314,1.7484495835943008,1.1592583544196877
3.262221,7.451641218943338,6.315277729198989,-4.189420218943338,-3.0530567291989894
4.7547028,7.829191095574351,7.847776190892409,-3.0744882955743513,-3.0930733908924095
4.685772500000001,8.206567263194426,6.805163150903297,-3.5207947631944254,-2.1193906509032967
8.818384799999999,8.475985182985884,8.491833964304353,0.3423996170141148,0.32655083569564525
22.84777,7.975916503335554,13.258593016860177,14.871853496664446,9.589176983139824
17.227047300000002,8.605166297720576,11.937879428845875,8.621881002279427,5.2891678711541275
17.9750803,8.784951953259153,11.063345595744728,9.190128346740845,6.91173470425527
20.106654199999998,9.306330354321029,16.46166974942146,10.80032384567897,3.644984450578537
8.188145500000001,7.03640130971314,7.7043197379462915,1.1517441902868608,0.4838257620537094
8.5942699,7.03640130971314,7.7043197379462915,1.5578685902868603,0.8899501620537089
7.861122,7.03640130971314,7.7043197379462915,0.8247206902868598,0.1568022620537084
8.531430499999999,7.377994055236438,8.60732337862759,1.1534364447635612,-0.07589287862759164
9.1329663,7.809794956473047,7.817410911611143,1.323171343526953,1.3155553883888569
6.5544507,8.20611171851798,7.536818123611857,-1.651661018517979,-0.9823674236118567
7.4013175,8.20611171851798,7.536818123611857,-0.804794218517979,-0.13550062361185677
7.539915799999999,8.20611171851798,7.536818123611857,-0.66619591851798,0.0030976763881422897
5.4955742,7.6449922510201045,7.265232946065327,-2.1494180510201044,-1.7696587460653266
7.017807199999999,8.058499258758834,9.152449709136091,-1.040692058758835,-2.134642509136092
8.300239099999999,8.705727618697713,8.622880342334573,-0.4054885186977142,-0.3226412423345746
5.025868,6.761104309365907,6.937463546391326,-1.7352363093659067,-1.9115955463913261
4.6441025,7.30046127598164,6.919709637709998,-2.65635877598164,-2.275607137709998
6.4687173,7.749925414828083,6.308535514320555,-1.2812081148280834,0.16018178567944474
11.429080299999999,7.877877281182578,10.621609147713693,3.5512030188174206,0.8074711522863058
5.3428779,7.579576518059893,7.858684092180913,-2.2366986180598927,-2.5158061921809125
10.2513872,7.81271040252041,8.659742560443258,2.43867679747959,1.5916446395567423
10.3946175,8.388611967983493,7.789029142954527,2.0060055320165073,2.605588357045474
10.8765272,8.964219799576759,10.979056306981276,1.9123074004232414,-0.10252910698127593
6.4030658,6.589715565107218,7.47502215799584,-0.18664976510721765,-1.0719563579958393
6.6227972,7.129072531722952,7.7374315020542035,-0.5062753317229518,-1.1146343020542036
7.493440499999999,7.398751015030818,7.115143409420667,0.09468948496918106,0.37829709057933236
6.192980700000001,7.738904621366676,6.611823596829421,-1.5459239213666756,-0.4188428968294202
6.5212619,7.738904621366676,6.611823596829421,-1.2176427213666763,-0.09056169682942095
6.6187338,7.738904621366676,6.611823596829421,-1.120170821366676,0.006910203170579443
1.3157347,4.505648991412048,2.416520308988026,-3.189914291412048,-1.1007856089880261
2.2603972,4.865220302489204,2.8842552623562234,-2.6048231024892043,-0.6238580623562235
4.363533,6.821311064441783,5.320688778100918,-2.457778064441783,-0.9571557781009172
7.064321799999999,7.396625162165233,6.981619284949212,-0.3323033621652334,0.08270251505078718
5.5577227,7.056001332292052,5.739010311325302,-1.4982786322920516,-0.1812876113253017
10.8895596,7.685251126677074,8.266455974831697,3.204308473322926,2.6231036251683033
16.088464899999998,8.081094896805968,9.990390688567382,8.00737000319403,6.098074211432616
19.2225398,8.462461216108569,15.485227410026821,10.760078583891431,3.7373123899731784
3.2889145,5.926433474449775,5.160158815605168,-2.6375189744497747,-1.8712443156051681
2.7938867,6.2071697693816965,4.887824592105427,-3.4132830693816967,-2.0939378921054272
1.4401416999999999,8.213819545539216,5.41700732291654,-6.773677845539217,-3.9768656229165398
2.9946038,8.572633949793987,6.881482483971995,-5.578030149793987,-3.886878683971995
4.2039566,9.021845786231593,7.234283288355864,-4.817889186231593,-3.0303266883558644
7.358023900000001,9.344450757373936,9.675362791938428,-1.9864268573739352,-2.3173388919384266
